"_created_at",_id,_tombstone,_updated_at,appIdentifier,appName,appVersion,badge,channels.0,channels.1,deviceToken,deviceTokenLastModified,deviceType,installationId,localeIdentifier,parseVersion,pushType,timeZone
2017-01-30T23:23:16.297Z,JW4I8XPXsi,,2017-01-30T23:23:16.297Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.1.5,0,,,f9b85c52f16bfe7f81d056d57b9cf1d5c18406a75049caee3e19a0e51d60e78e,,ios,2733b263-b25c-44ab-9702-c89bde76fbff,es-MX,1.14.2,,America/Mexico_City
2017-01-10T19:52:11.254Z,JWVsgSeXEH,,2017-01-10T19:52:11.254Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.0.1,0,user_3Tz13rzL5i,,,,ios,02303855-3f4f-4222-9099-0181a8d1dbe0,es-MX,1.14.2,,America/Mexico_City
2017-02-01T14:00:26.324Z,JWqrGYlXS6,,2017-02-01T14:00:26.324Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.1.5,0,,,438253f46a36e505ef278daf45304f39462cc88ebb997466b92bc7586d26bddf,,ios,d5c7b56b-586b-4cc9-96f7-fb4e5a7f0201,es-MX,1.14.2,,America/Mexico_City
2017-01-31T03:34:54.886Z,JlT7LpsA4H,,2017-01-31T03:34:54.886Z,nieu.mx.skola.colegioangel,Colegio del Ángel,1.1,,,,,,android,2bc4d44e-0b46-4df8-836b-ab9285e022ea,es-US,1.13.1,,America/Mexico_City
2017-02-01T03:26:26.931Z,Jm8QnMbRBh,,2017-02-01T03:26:26.931Z,nieu.mx.skola.colegioangel,Colegio del Ángel,1.1.1,,,,,,android,9331de8f-2c7b-4fc0-a221-19895cd68d7d,es-US,1.13.1,,America/Mexico_City
2015-11-26T05:30:12.714Z,Jmsh1ZIqXN,,2015-11-26T05:30:16.565Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.10,,,,,,android,54b72e5c-75b7-4e61-af23-176a0e9b7ab9,,1.8.2,gcm,America/Mexico_City
2016-02-15T04:24:02.232Z,JrSIqssZUk,2016-10-25T23:08:59.781Z,2016-10-25T23:08:59.781Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,user_CGUBPJyIqy,,APA91bFOAg_HTybRC891G7hdcaD7mCtMAr3jxZkNmxMOLzQGsqEZPo0HF4Wp_BlpOMSSivrx6Oao-hXYfGOCK3s-kJbhrm3BT1XYsupTgN6Yn0mCEWKLvWuM0Flmmsr1H0ProynVJacR,1455502750000,android,b713390d-9cb8-491f-8138-c2506078965c,,1.8.2,gcm,America/Mexico_City
2016-01-18T16:00:25.981Z,JwAz2LTBZa,,2016-01-18T16:00:25.981Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,,,,,android,ce929428-5550-42e8-8d10-5c71d8ff83c2,,1.8.2,,America/Mexico_City
2017-01-30T01:43:14.162Z,K8T4dONI08,,2017-01-30T01:43:14.162Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.1.6,0,,,053503ccb7f8f19272dd25d7878abb16b1702741f7d211b8e590e30d3c775db4,,ios,337c410e-f8ab-40fd-b62c-1174affd9d9f,en-US,1.14.2,,America/Los_Angeles
2015-11-26T23:45:52.283Z,KB8wV951T6,2016-01-06T21:17:21.535Z,2016-01-06T21:17:21.535Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.12,,user_EFyZaMSwPI,,APA91bG9BjSlDPCTJWbFyS-btMSXjQPb1T6U9UXDas-21ETZ75qABsaSDnGi0i_Ov4815o8lZbDj2FINQN3mbi3f_lHml0e5rfWHr9gZK9QJ9MwkqKD6QcFnJVrpTmC2UHtkdk5cV5gI,1448943850000,android,21564c64-c2df-450a-901b-717bb3630e8c,,1.8.2,gcm,America/Mexico_City
2017-01-06T21:53:17.406Z,KC4A3UgyO0,,2017-01-06T21:53:17.406Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.0.1,0,admin,,,,ios,c6344898-69b1-4283-a2e0-f65fa793bc05,en-US,1.14.2,,America/Los_Angeles
2017-01-29T06:44:42.315Z,KDfeRVehVn,,2017-02-13T20:56:27.647Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.1.7,0,,,9d21ef6d9cbcf595c5628b95d2060944c49d2b91bd07fbe6141e4db3f7d8b90d,,ios,582f740f-bb7d-4070-b595-7500aa6c2be6,es-MX,1.14.2,,America/Mexico_City
2016-08-05T05:18:33.155Z,KH7haNeRFh,,2016-08-05T05:18:33.155Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,2.7.2,2,,,19df23b1e137a92e219d29d052dc6fc56444e552392a0e4d451f8d4d35ee7c01,,ios,8b5ec845-6581-4ba8-91ee-f766db46e3a9,en-US,1.9.1,,America/Los_Angeles
2015-12-09T22:38:11.053Z,KJDGisuwjE,,2015-12-09T22:38:11.053Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.12,,,,,,android,0b63f3d9-faf1-4b1f-ad4e-3006f03863e5,,1.8.2,,America/Mexico_City
2015-12-01T00:32:51.447Z,KLZgYtAatx,,2016-04-14T19:56:04.538Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,2.6,146,user_R4cmD3rRYj,,4263e61eca2e88019fd885a1862691c7ff06d6836c5244252551a27d0f18c35a,,ios,193b3e7e-a373-4173-adf9-a6f5b0d1ae51,en-US,1.9.1,,America/Merida
2017-01-09T23:52:45.052Z,KX7dNk3mgY,,2017-01-09T23:52:45.052Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.0.1,0,user_yR7yzlu7r6,,,,ios,c46e45b2-1f46-4ec5-8684-6f6248e65616,es-MX,1.14.2,,America/Mexico_City
2017-01-09T20:51:51.053Z,KXlV1qD4Zz,,2017-01-09T20:51:51.053Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.0.1,0,user_aFf8OAPEL0,,,,ios,6d2081c3-f41f-4192-b18b-f9d81bc02464,es-MX,1.14.2,,America/Mexico_City
2017-01-31T02:09:13.874Z,KiYd47VfXi,,2017-01-31T02:09:13.874Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.1.5,0,,,f01571f03407d3b4d88390eac35b128aabbbd4337c90a71f35159eacfd565c3c,,ios,edf094bf-a469-439c-9884-d28fee183964,en-US,1.14.2,,America/Mexico_City
2017-01-30T16:26:02.008Z,KjDG7npGlH,,2017-01-30T16:26:02.008Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.1.5,0,,,c9c4af34a13393a7ef41fa0822c4774098bd0c2d5338c8bb7976e6fc16dcebda,,ios,5c6af169-8940-4725-856b-afc9e90d149c,es-MX,1.14.2,,America/Mexico_City
2016-07-14T07:18:34.172Z,KqZnI1EcuW,,2016-07-14T07:20:02.036Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,user_cbdLvH69rV,,APA91bGhsJZJcpkMrJ0whmPvkkelOZqDtTsyeYRua2LLJlEnzy85_aZ3SwZ_oHiqY_l7BO2mlpKGqko9WrozDyZNAdnrr9xGdKPoTbVf6nUPQ9w0OSE18lUjby0a7sZGklqQ-MX8F1d3,1468480696000,android,629a7845-d05f-4122-97cb-c5078d79d1d9,,1.8.2,gcm,America/Mexico_City
2015-12-10T02:20:20.908Z,KtquMFNYaL,,2015-12-10T02:20:26.385Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,1.9,648,admin,,347b65cbd3eb395b8fb63db0140a64b762dffe00adf6948ab082394fe2a75d43,,ios,a2d30ec2-620c-4dc2-8609-fe899aaec5fb,en-US,1.9.1,,America/Los_Angeles
2015-11-06T10:48:50.424Z,KuvdyYqC30,2016-01-15T20:10:21.898Z,2016-01-15T20:10:21.898Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.4,,,,APA91bGvi6TXsQkEFCcK089SLC9ioT2NM-7RF82_uLyQj-ruocmo698jm9KsRgM75N18ihXL_4X1c6iFOEwkNY7WH0stX3p-VN0AUsIpbkSFdkfUzAZ6NsHwvVX2TFpIx-3CeqCV6thl,1446806921000,android,68f3abcc-29d8-44a1-a158-6c7de74e3dee,,1.8.2,gcm,America/Los_Angeles
2016-07-25T22:26:53.119Z,KwN5cbNlKC,,2016-08-18T23:58:08.458Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,2.7.3,1,,,d2330aa80862addb201c181760a1981a5b0eb57fb00abfb70955102240021f29,,ios,0b99702b-f861-48d3-b58b-db006c956fcc,es-MX,1.14.2,,America/Mexico_City
2016-06-22T00:26:37.510Z,L2pt3cBzAp,2016-11-30T19:48:57.875Z,2016-11-30T19:48:57.875Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,user_g0bEXnk97K,,APA91bHmlvNIo-wxEHO5L5w_u_e6wKWq4wiadWeeDddo6jmd_fkN4kzSKzaICm6UD-ATxvoCJFD-VkPXQEKbhlYJj0zmWR2Zk3ZixCa57zfs8T5bGp4hwmBVgrRj1W68aWpbRoOjc_UO,1466552497000,android,6488f8b7-80ba-46ba-8d7c-a9e5d901e3c0,,1.8.2,gcm,America/Mexico_City
2016-08-13T21:11:13.880Z,LIB6jM779T,,2016-08-13T21:11:13.880Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,2.7.3,0,admin,,,,ios,341a750f-e902-4d6b-a3d5-fd8dff55387e,en-US,1.14.2,,America/Los_Angeles
2015-11-25T23:33:30.739Z,LMQQEgdaj7,,2016-10-27T18:54:23.446Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,2.7.3,29,user_p6hzoxumov,,9b20a84c7bc6a1a8ec79779138c855272a41032ce0f63447b1cdef4f05d1e71b,,ios,7907de2b-6170-4f6c-9aca-de9dc95151fa,es-MX,1.14.2,,America/Mexico_City
2017-01-10T15:07:14.591Z,LQ68qlikEL,,2017-01-10T15:07:14.591Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.0.1,0,user_SUz4JL1hbe,,,,ios,39441bdd-49a0-4d73-83be-39e1dc360291,es-MX,1.14.2,,America/Mexico_City
2016-11-23T00:24:39.817Z,LdUNoALntU,,2016-11-23T00:24:47.090Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,user_GOQIf6XPtt,,APA91bFOzBEn7tk129L6jQbX3SvvBMjLUcRQS_6jBEHgrS_vo3ObqhfrOfx8VcGOan3jCPodtQwldsCZ-xzwn-VXGUPQmjjozH2Fry1dh6vhU3f066_784zX6O5crWS_SzKwPBFk3zG2,1479860497000,android,fdbc5e69-78be-432d-a0ba-250f642dd842,,1.8.2,gcm,America/Mexico_City
2016-04-19T12:44:30.715Z,Le74EHE5SD,,2016-10-27T23:08:14.254Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,2.7.3,66,user_fw6gURfK3A,user_J1vlZAqhHj,65297a455e78d3e710e554d6fa0eacce705659b31a42f0683579981fbe7edcdb,,ios,826d496a-f90d-47b7-bed6-3a1bb86facc6,es-MX,1.14.2,,America/Mexico_City
2016-02-13T08:13:40.802Z,LebeFD6Dqb,,2016-02-13T08:13:40.802Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,,,,,android,c416f75d-7cf7-4b17-9456-a89268bad420,,1.8.2,,GMT
2016-08-26T16:36:49.823Z,LqGa9hIEKT,,2016-12-08T14:36:14.078Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,user_FDLtrHB4rq,,APA91bEAKRsUxpMIQDipi2VgPQw3l4UVdvKO28v0ReWalqvReSvnyQRdz_sa-nHrIA5fMVWuLRXOdum3VHmWh60ck7tEpK7MHb_nOZ_k7icohCTscjmN654OE1c3On9P_RU88RWv3u0p,1472225650000,android,e4d7c289-02c2-4a17-8b55-36ba0656f516,,1.8.2,gcm,America/Mexico_City
2017-01-31T01:43:12.958Z,LscwiDx5xs,,2017-01-31T01:43:12.958Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.1.5,0,,,13d0bfb74fe4575289af9114a0733b5588c2e40b3cb7084ef575f786ba5fdec4,,ios,0cd99ea5-c270-46c4-93b2-a54aac89a0fd,es-MX,1.14.2,,America/Mexico_City
2016-07-04T19:00:06.776Z,LwQ9YwgWHS,2016-10-25T23:08:59.781Z,2016-10-25T23:08:59.781Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,user_7hgeIHESX0,,APA91bHLbrqDtZ1y0zRoavX2YkoDyzjbMLufjiARv0qJqIt8FX8JQ4_VangHcy57XojsBJ58sswg0asEWbccBuYtCunVQxGty--K951n-bsig4WYYoez0pYttt7-5BM11kb7XiJBTk_1,1467487352000,android,48fef2c9-cb09-4c91-9c84-0c2103c97c63,,1.8.2,gcm,America/Mexico_City
2017-02-01T00:05:57.770Z,MADL82I6oO,,2017-02-01T00:05:57.770Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.1.5,0,,,453bb5a1d9a9ddd02705d961e1fde7d1528c98983e54431448cc8d97bba48954,,ios,fe116b22-1b86-4d22-b2a4-70a2b75ae330,es-MX,1.14.2,,America/Mexico_City
2017-01-30T14:45:52.519Z,MO1Qg4zRM6,,2017-01-30T14:45:52.519Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.1.5,0,,,3d9af46ce21fed75c62390644ebd9f2a8c0da4602e892ebfd4986af019d1cca0,,ios,6a3280e0-4268-459b-9769-95b17313d192,es-MX,1.14.2,,America/Mexico_City
2016-08-17T00:36:55.489Z,MaGnNN4kb2,,2016-08-23T01:24:06.889Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,user_FDLtrHB4rq,,APA91bHam5p1mrpChgJxJX0kpXS3oQFpUIIVrlY5SD1aWM1pCvkWh8waC7vsq7-4ZKp8iJ7CsAu1LwfyEux1nSt6YcmittaaPJrnNEnJmkcmqRyX4nbhgFassYgct1_pjD6B42nrxfxj,1471394184000,android,4cfc5dc4-e15d-407b-8a88-8f083f63a1da,,1.8.2,gcm,America/Mexico_City
2017-01-09T21:04:53.814Z,Ml1pGEY6aU,,2017-01-09T21:04:53.814Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.0.1,0,user_QmMkNQkziU,,,,ios,153982c0-a76b-4c05-b785-92339dc925a1,es-MX,1.14.2,,America/Mexico_City
2017-01-06T23:38:50.273Z,MpG0xceMen,,2017-01-06T23:38:50.273Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.0.1,0,admin,,,,ios,981318bc-a17f-4b73-a343-bc9a5134ac41,en-US,1.14.2,,America/Los_Angeles
2016-09-15T10:41:12.583Z,NJQnU2HArc,,2016-09-15T10:41:22.329Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,,,,,android,2a44bf71-fc81-4ba0-aef2-f2a7e64f07cc,,1.8.2,gcm,GMT
2015-12-02T21:29:57.370Z,NkvMAhZuB3,,2015-12-02T21:29:57.370Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,1.7,0,user_PIvnbXFbnL,,,,ios,0bd6a8b0-ecf0-4e1b-a664-921f5e16e849,es-MX,1.9.1,,America/Mexico_City
2017-02-11T11:29:33.277Z,uPMbcvnK8R,,2017-02-11T11:29:33.277Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.1.7,0,,,572f24791a39e033d7bddf0a49423fb6d482500f8463dcb249cb40075f3ecd0a,,ios,cde8309c-dfa0-4281-bdff-447a311523fd,es-MX,1.14.2,,America/Mexico_City
2017-02-27T23:51:46.311Z,fDs4qXVCWG,,2017-02-27T23:51:46.311Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.1.8,0,,,e9dec1dac748b83063f8b7108ad10e0b8b0a5b8ab777fd5444ca89408db6a396,,ios,9cb1c4d8-9f5a-488b-90bd-34658ff004c6,es-MX,1.14.2,,America/Mexico_City
2017-03-01T16:30:43.280Z,lL8iKgSwO2,,2017-03-01T16:30:43.280Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.1.8,0,,,5505254c4fbc2c6ef60b99dd675bc729b6ca5994e9f13544164d07b23390baa2,,ios,54083aa6-19b5-456b-a711-c52602359a5d,es-MX,1.14.2,,America/Mexico_City
2017-03-02T03:52:09.703Z,fmRWJCgIfQ,,2017-03-02T03:52:09.703Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.1.9,0,,,3640e85f918439ec026ca54b18d70cd8f33541a533c5b11133fb573e1697635c,,ios,b131d92d-dd9a-40f3-8d19-b3e4f4a1531c,es-MX,1.14.2,,America/Mexico_City
2016-08-10T23:35:56.270Z,NZvEheFinA,,2016-10-27T16:08:31.337Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,2.7.3,64,user_tHrZ4x862i,user_6TP5qV0k3Y,a8321ebf5de9d36f1a35c96e1d82d20d0a1faa887d21410e23420491a400f6c9,,ios,7ba9fca9-bb84-4f69-b031-b67a2b4f9214,es-MX,1.14.2,,America/Mexico_City
2016-11-01T05:09:26.547Z,NfKorSiQGx,,2016-11-01T14:19:00.059Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,user_J1vlZAqhHj,user_fw6gURfK3A,APA91bETuhVHpdioOYnKLxQDruwFe23I-SHIg2RG3_Km7LnjJFAbkmOY9nW3QDsHsxqdxNFdFd7BSLm4edmbA5dMSWQYNJDx2UJt2swznJ-nTnhcCpenoD6OaFU_y7m9BhgZvlBYSBmJ,1477976916000,android,ac4d3d85-c041-404d-bc26-e8e4cabe73e8,,1.8.2,gcm,America/Mexico_City
2016-01-15T12:20:04.564Z,Nq5ThOGorg,2016-01-29T22:02:37.998Z,2016-01-29T22:02:37.998Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,admin,,APA91bH3YsEBRRpUyahvpGfZijUuvUdjYnzP4JHZgvuD3DA57LIUlOWjNgHLJqcLqSgJfu8HednumdWjQ4HIL053CjIHaS5cEkfJQhp1kIy6SJfmTRkgi7_7FAt-hOIGDp5WplSvNBjP,1452860204000,android,033350f1-e60b-4dd2-afc4-86a16c395945,,1.8.2,gcm,Asia/Calcutta
2017-02-02T12:40:18.952Z,O2nSQsCmoT,,2017-02-02T12:40:18.952Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.1.6,0,,,8af3f1d45c73a9e1657b455d4c2de514949d463590737c0234a18e85ae639db9,,ios,5dac684b-5944-4fcd-88ea-8ec1d7e18fa6,es-MX,1.14.2,,America/Mexico_City
2016-10-04T14:32:58.508Z,O7bLUfnUTe,,2016-10-04T14:32:58.508Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,2.7.3,1,,,2a6398f12f89c301f1feb113b09618cce5212c4bd1e6abc4986840c95dba39d2,,ios,fa68df2d-d32f-4dbb-8fc3-a9b21a2b145f,es-MX,1.14.2,,America/Mexico_City
2016-03-16T17:50:18.429Z,O8i7VtU6Uy,,2016-03-16T17:50:18.429Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,2.6,0,admin,,,,ios,b01477f8-f416-44d1-ae55-3e3b85f1055e,en-US,1.9.1,,America/Los_Angeles
2016-02-26T00:31:27.342Z,OHVCg0MCna,,2016-02-26T01:50:31.163Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,user_h57uiiMXXz,,APA91bF_He_4Uptz62amg7acm_eSi3IUj0Yvt3TErg5sue-cPhoC_TyeHI_byDfGjgLB9KX_zItgUR6FSyOf38dlLdbbbaCjfCqGdUq0bJP0uCWgFw64CZAggIAdfkJBi9SWdSuKc01u,1456446667000,android,7b3aa8ab-9334-4353-84cc-cfe9c986f7f4,,1.8.2,gcm,America/Mexico_City
2016-08-11T03:40:23.701Z,OMCAHxWvms,,2016-08-11T03:40:23.701Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,,,,,android,236ba999-6d37-4c30-a205-8c47fde76057,,1.8.2,,America/Mexico_City
2016-08-31T03:34:21.585Z,OWn3tHacqe,,2016-11-01T16:00:54.637Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,2.7.3,0,,,be31d39351308986e1abef0881ccfbd8e2033b0cae09cfae22e9df1039b455e4,,ios,e890a0c6-b049-4069-8715-1b6d1941d2b0,es-MX,1.14.2,,America/Mexico_City
2016-12-05T03:00:26.920Z,OZccD9NJqP,,2016-12-05T03:01:46.998Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,user_C0ZGFwpEvE,,APA91bGVCOzaf2DW-DDyHnfRh_EvD-DQ2Dx8JXJE-JFjGWSyqP-YW6H2Aiv6jpHLPG34CMpl-X2nfK0YzRstKqeJ6bNx7-T4ioDcLPUaCKwqJ6INLom1qRMXkCNvVSo4feesYGvOcY02,1480906817000,android,2f39140c-6032-4e36-a055-204daefd70a4,,1.8.2,gcm,America/Mexico_City
2017-01-10T15:29:46.962Z,OefrE9p5ag,,2017-01-10T15:29:46.962Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.0.1,0,user_hf2R7b5mHQ,,,,ios,458efbe2-5f8b-43d3-ad9b-9b02f8016d25,es-MX,1.14.2,,America/Mexico_City
2016-10-31T19:08:18.488Z,Oh9rMwCqWv,,2016-10-31T19:08:23.881Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,2.7.3,72,user_NBllIwA3En,,d761c0b644c6f4751dfef90aed568d7ea49ef9a1aa3ce9a293d312b49705fc3d,,ios,14cd8186-1d4e-4c88-8d99-47e3388a30a9,es-MX,1.14.2,,America/Mexico_City
2016-10-06T16:42:00.740Z,OiduDskiNP,,2016-10-06T16:42:00.740Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,2.7.3,1,,,4531f68e31f202c2eb26538696efd04d8e3ef9e71f1f6d3110d048bcbd45e9c9,,ios,c7b46c8c-6695-40eb-b5ce-7db2e91167f0,es-MX,1.14.2,,America/Mexico_City
2017-01-09T16:27:58.372Z,OuWFSY4GFg,,2017-01-09T16:27:58.372Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.0.1,0,user_gwYDWEPMZI,,,,ios,debb4c75-f89e-47ed-b461-f17ce93468d3,es-MX,1.14.2,,America/Mexico_City
2016-05-03T20:10:51.319Z,OwzKPHiutR,,2016-10-25T23:17:11.340Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,2.7.3,0,user_hf2R7b5mHQ,,1c70331e02e2c7f53b2e939875116250d22d01304c68dae181ffbcd747e54987,,ios,29439632-31fb-4960-a852-4620dcf2289c,es-MX,1.14.2,,America/Mexico_City
2016-07-09T22:06:45.015Z,P14a63jR1P,,2016-07-09T22:07:28.556Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,2.7,571,admin,,1379648c28a0d12d7c00503ed4025c38a01e10d9d27960b78ccd64c4d569e6d0,,ios,823e78a9-738f-4231-aded-9e3ade6ba2c9,en-US,1.9.1,,America/Los_Angeles
2016-01-09T22:44:25.696Z,PFd05tfs6S,,2016-01-09T22:44:25.696Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.13,,,,,,android,123b79b4-2e58-4e19-8d40-cf18a1163d3c,,1.8.2,,GMT
2017-01-30T21:10:14.501Z,PIek1qtf2e,,2017-01-30T21:10:14.501Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.1.5,0,,,2337dd062b74e439466355b8b049765af63829e2d43c3d3c717b51537f87b2bd,,ios,dc6569bc-8c30-4a4a-8337-fe1604e9b477,es-MX,1.14.2,,America/Mexico_City
2016-05-29T06:51:21.856Z,PQ2g6Hbr5P,,2016-05-29T06:51:21.856Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.10,,,,,,android,ac321d5f-4d41-424a-9496-636ce284699f,,1.8.2,,GMT
2015-11-25T02:09:11.979Z,PSsKmnfr86,,2016-07-08T22:19:12.910Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,2.6,8,user_o6R8qevJUa,,a35a176742a49aa73c0b56f2e17f5811d396696191754622e372e4c2cceef1c4,,ios,874b0cbc-a367-4633-b1fe-1dba99a81f8a,es-MX,1.9.1,,America/Mexico_City
2016-07-14T13:21:15.716Z,PU2R3OtuR7,2016-11-14T14:43:04.486Z,2016-11-14T14:43:04.486Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,user_6FjwgJhsB7,,APA91bGOsKPPhtoGp28g3Sz6MQRReMNTHxl4vs3Tv9o524QARokeo1r1kDVVKdbwCH1-YwsbtjdPcWK-t-zREx7honAxj90iqCbcBH1qyUf70LTIU4Ai5TFnbUj-ZO3oLOpq3XXG1m_d,1468502415000,android,a7ec6932-e1e4-4d00-b53f-b271c848da80,,1.8.2,gcm,America/Mexico_City
2015-11-26T23:45:37.519Z,PUw3MBHBXq,,2016-07-08T23:33:33.114Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,2.6,2,user_Wv4dQw7SI9,,f1e00a5702fdd555d3df240d243d769a83990285fc86a3d218a737546b208d09,,ios,d86923f6-955b-4b94-b68c-2dbea12dc09d,es-MX,1.9.1,,America/Mexico_City
2016-08-14T12:02:55.062Z,PqVe7G8kpM,,2016-08-14T12:02:55.062Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,,,,,android,5c2f2003-c339-4b33-84cf-60a253711393,,1.8.2,,GMT
2017-01-31T18:19:47.273Z,PxKHFjmTwF,,2017-01-31T18:19:47.273Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.1.5,0,,,9708d3bbe36c9170e5af31870360d7dd9f0d6b02aa938db7d404b1763a694c80,,ios,9048c2ea-0133-4783-8828-cf0a15c16cdd,es-MX,1.14.2,,America/Mexico_City
2017-01-31T03:02:52.202Z,QADrlxNv4T,,2017-01-31T03:02:52.202Z,mx.nieu.Colegio-del-A-ngel,Colegio del Ángel,3.1.5,0,,,185d49848dd30665d9d412ddf55ca43b8a8f2e08b6b5806d137a0c6d1eee7c39,,ios,4bf95cc0-d67b-4741-a91d-aece624af7c2,es-MX,1.14.2,,America/Mexico_City
2016-11-30T03:50:20.704Z,QNPCZS3wKF,,2016-11-30T03:50:22.830Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,,,APA91bHcrSKeMzQ_JbDwGXaXJ20DN6_oI2x42y_oidUtp-8X5e69mKkeDUOOklA3TRfIS3MTVE1Adii2LzfKQh_Ek0qpagzGnSbadK5ucaYvE07UW5GAaQXIW_NwgEzi_4e9taJz6Y_f,1480477810000,android,7e5cb7db-e308-4c04-8de7-cf425d67e72a,,1.8.2,gcm,America/Mexico_City
2016-09-13T15:19:09.973Z,QPPfz1xPjh,,2016-09-13T15:19:33.851Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,user_VWWrWaDVaH,,APA91bEaCueFPcGpZdc23rRjP6apaCLSt1Yv8_yUVOIYQy9X2tYYTvCfOOy3kt3GgR_Ax7vQO1B9tlvySVrkoupJY4tJtRTFxrPHCnsgQFH-TwMf9jENl0bTh_MfYTs5D8DlncLzfQvB,1473779936000,android,b8ff1230-3375-4592-8d51-511a1999d0ef,,1.8.2,gcm,America/Mexico_City
2015-12-01T22:50:18.097Z,QQANez6yMp,2016-09-19T13:58:49.531Z,2016-09-19T13:58:49.531Z,com.nieu.skola.colegiodelangel,Colegio del Ángel,1.14,,user_aMnyzn8Xcw,,APA91bEHt8qUs2x5eJc--2t4qex1HTe3ZHyfkEXjPGO_YeqrLbNBe6t6D8y8agS6qaCIMmhc8KymQnZu1gSZun4-pZ70I1d6SLkreXp37TYCs4MrBQPO5wmEqpyw19FbaqGF17a3N98p,1452817502000,android,a3ff81ec-b195-44f4-87f8-048067304846,,1.8.2,gcm,America/Mexico_City
